"plot","sampleid","site","vegplot_area_cm2","species.x","LAI","chl","spal_live_stem_count","core_area_cm2","core_live_stem_count","plot_ag_1","plot_ag_2","stemsm2","species.y","live_stem_g","dead_stem_g","TotalBG_0_10_g","Rhizomes_0_10_g","TotalBG_10_30_g","Rhizomes_10_30_g","ag.total","survey","area","bg.total","rhiz.total","rhiz.shoot","rhiz.green.shoot","rhizm2.core","rootgreenshoot","rootshoot","bgm2.core","agm2.core","date","percent_n","percent_c","cn_ratio","percentC","percentN","elevation","lat","long","bgm2.areascaled","agm2.core.areascaled","rhizm2.areascaled","bgm2.core.stemscaled","agm2.core.stemscaled","zone","agm2.allom","agm2.allom.new","bgm2.allometric.rootshoot","bgm2.allometric.rootgreenshoot","bgm2.allo.new.rootshoot","bgm2.allo.new.rootgreenshoot","rhizm2.allometric.rootshoot","rhizm2.allometric.rootgreenshoot","rhizm2.allo.new.rootshoot","rhizm2.allo.new.rootgreenshoot","rhizm2.core.stemscaled","AGCg","wholeplantCg"
"m5","63m5","fluxa",625,"spal",NA,NA,8,NA,NA,16.4612450536142,16.3333917381023,128,"spal",NA,NA,NA,NA,NA,NA,NA,63,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-06,NA,NA,NA,NA,NA,0.773,31.45,-81.2847,NA,NA,NA,NA,NA,"m",263.379920857827,261.334267809637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m5","113m5","fluxa",625,"spal",NA,NA,10,NA,NA,4.55414644989623,7.6309442378946,160,"spal",NA,NA,NA,NA,NA,NA,NA,113,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-02-10,NA,NA,NA,NA,NA,0.773,31.45,-81.2847,NA,NA,NA,NA,NA,"m",72.8663431983397,122.095107806314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m5","106m5","fluxa",625,"spal",NA,NA,16,NA,NA,11.9991455135268,16.1674695931978,256,"spal",NA,NA,NA,NA,NA,NA,NA,106,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-31,NA,NA,NA,NA,NA,0.773,31.45,-81.2847,NA,NA,NA,NA,NA,"m",191.986328216428,258.679513491164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m5","92m5","fluxa",625,"spal",NA,NA,9,NA,NA,9.84836483354843,11.3362401265275,144,"spal",NA,NA,NA,NA,NA,NA,NA,92,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-25,NA,NA,NA,NA,NA,0.773,31.45,-81.2847,NA,NA,NA,NA,NA,"m",157.573837336775,181.37984202444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m5","16m5","fluxa",625,"spal",NA,NA,18,NA,NA,24.3058505622866,24.3770312404204,288,"spal",NA,NA,NA,NA,NA,NA,NA,16,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-09-17,1.42,42.39,29.85,42.39,1.42,0.773,31.45,-81.2847,NA,NA,NA,NA,NA,"m",388.893608996585,390.032499846726,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.852000853652,NA
"m5","84m5","fluxa",625,"spal",NA,NA,7,NA,NA,8.39447265376177,7.17270400292159,112,"spal",NA,NA,NA,NA,NA,NA,NA,84,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-22,NA,NA,NA,NA,NA,0.773,31.45,-81.2847,NA,NA,NA,NA,NA,"m",134.311562460188,114.763264046745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m5","61m5","fluxa",625,"spal",NA,NA,8,NA,NA,13.7591706048569,14.7075942098643,128,"spal",NA,NA,NA,NA,NA,NA,NA,61,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-05-29,NA,NA,NA,NA,NA,0.773,31.45,-81.2847,NA,NA,NA,NA,NA,"m",220.14672967771,235.321507357829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m5","15m5","fluxa",625,"spal",NA,NA,11,NA,NA,12.2838048274025,13.1764700134924,176,"spal",NA,NA,NA,NA,NA,NA,NA,15,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-19,1.31,40.42,30.85,40.42,1.31,0.773,31.45,-81.2847,NA,NA,NA,NA,NA,"m",196.54087723844,210.823520215878,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.4418225797776,NA
"m6","26m6","fluxa",625,"spal",NA,NA,11,NA,NA,15.0929701161957,15.4536744033553,176,"spal",NA,NA,NA,NA,NA,NA,NA,26,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-07-26,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",241.487521859131,247.258790453686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","37m6","fluxa",625,"spal",NA,NA,8,NA,NA,10.7599497160625,12.3654182157769,128,"spal",NA,NA,NA,NA,NA,NA,NA,37,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-14,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",172.159195456999,197.846691452431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","34m6","fluxa",625,"spal",NA,NA,16,NA,NA,15.4181041852161,20.2257640529476,256,"spal",NA,NA,NA,NA,NA,NA,NA,34,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-30,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",246.689666963458,323.612224847161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","108m6","fluxa",625,"spal",NA,NA,11,NA,NA,15.7765895878021,17.073825357594,176,"spal",NA,NA,NA,NA,NA,NA,NA,108,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-10-26,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",252.425433404833,273.181205721504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","49m6","fluxa",625,"spal",NA,NA,14,NA,NA,17.7020794885957,19.2262590439604,224,"spal",NA,NA,NA,NA,NA,NA,NA,49,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-06-30,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",283.233271817531,307.620144703366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","50m6","fluxa",625,"spal",NA,NA,14,NA,NA,10.8143952850871,14.3158737903195,224,"spal",NA,NA,NA,NA,NA,NA,NA,50,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-07-18,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",173.030324561393,229.053980645112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","119m6","fluxa",2500,"spal",NA,NA,44,NA,NA,46.6605652551516,54.4807381736354,176,"spal",NA,NA,NA,NA,NA,NA,NA,119,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-04,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",186.642261020606,217.922952694541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","1m6","fluxa",625,"spal",NA,NA,5,NA,NA,7.23026560265771,7.80957234865447,80,"spal",NA,NA,NA,NA,NA,NA,NA,1,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-06-11,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",115.684249642523,124.953157578472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","28m6","fluxa",625,"spal",NA,NA,14,NA,NA,21.9447349229187,22.2150332647312,224,"spal",NA,NA,NA,NA,NA,NA,NA,28,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-09-23,1.03,39.08,37.94,39.08,1.03,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",351.1157587667,355.440532235699,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.216038526026,NA
"m6","11m6","fluxa",625,"spal",NA,NA,13,NA,NA,12.1113277778898,15.9874144499607,208,"spal",NA,NA,NA,NA,NA,NA,NA,11,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-24,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",193.781244446237,255.798631199371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","121m6","fluxa",625,"spal",NA,NA,25,NA,NA,24.6406634363115,28.5531352233671,400,"spal",NA,NA,NA,NA,NA,NA,NA,121,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-10-06,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",394.250614980985,456.850163573874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","57m6","fluxa",625,"spal",NA,NA,11,NA,NA,4.87142320297332,7.93951631203705,176,"spal",NA,NA,NA,NA,NA,NA,NA,57,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-31,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",77.9427712475732,127.032260992593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","18m6","fluxa",625,"spal",NA,NA,11,NA,NA,5.16003468802077,8.31603100773191,176,"spal",NA,NA,NA,NA,NA,NA,NA,18,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-11-18,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",82.5605550083323,133.056496123711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","78m6","fluxa",625,"spal",NA,NA,19,NA,NA,12.6780881980018,17.0525108043214,304,"spal",NA,NA,NA,NA,NA,NA,NA,78,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-31,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",202.849411168029,272.840172869142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","115m6","fluxa",625,"spal",NA,NA,28,NA,NA,11.7825895763673,20.3953446045767,448,"spal",NA,NA,NA,NA,NA,NA,NA,115,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-12,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",188.521433221876,326.325513673227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","44m6","fluxa",625,"spal",NA,NA,10,NA,NA,1.69450349785544,4.17353861905889,160,"spal",NA,NA,NA,NA,NA,NA,NA,44,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-01-24,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",27.112055965687,66.7766179049422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","4m6","fluxa",625,"spal",NA,NA,15,NA,NA,47.5285862767447,35.2073638274457,240,"spal",NA,NA,NA,NA,NA,NA,NA,4,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-12,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",760.457380427915,563.317821239131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","40m6","fluxa",625,"spal",NA,0.8,18,NA,NA,16.5998892774708,21.03634948467,288,"spal",NA,NA,NA,NA,NA,NA,NA,40,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-13,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",265.598228439533,336.581591754721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","120m6","fluxa",625,"spal",NA,NA,12,NA,NA,9.48344143927313,12.4434290452803,192,"spal",NA,NA,NA,NA,NA,NA,NA,120,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-01,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",151.73506302837,199.094864724485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","65m6","fluxa",625,"spal",NA,NA,22,NA,NA,16.9271813131007,21.5033656715609,352,"spal",NA,NA,NA,NA,NA,NA,NA,65,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-09-20,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",270.834901009611,344.053850744974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","83m6","fluxa",625,"spal",NA,NA,7,NA,NA,5.69182592269353,7.85796833834889,112,"spal",NA,NA,NA,NA,NA,NA,NA,83,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-01,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",91.0692147630964,125.727493413582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","64m6","fluxa",625,"spal",0.41,NA,22,NA,NA,23.0338463877944,26.3088166431553,352,"spal",NA,NA,NA,NA,NA,NA,NA,64,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-22,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",368.54154220471,420.941066290485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","2m6","fluxa",625,"spal",NA,NA,8,NA,NA,9.02962517384314,9.14098796363554,128,"spal",NA,NA,NA,NA,NA,NA,NA,2,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-07-10,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",144.47400278149,146.255807418169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","14m6","fluxa",625,"spal",NA,NA,8,NA,NA,14.7454917193837,14.6908716762764,128,"spal",NA,NA,NA,NA,NA,NA,NA,14,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-07-21,1.32,42.27,32.02,42.27,1.32,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",235.927867510139,235.053946820423,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.7267095965357,NA
"m6","8m6","fluxa",625,"spal",NA,NA,21,NA,NA,6.77272529741734,12.3083008717549,336,"spal",NA,NA,NA,NA,NA,NA,NA,8,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-01-27,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",108.363604758677,196.932813948078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","94m6","fluxa",625,"spal",NA,NA,15,NA,NA,11.6194134081746,15.067714941481,240,"spal",NA,NA,NA,NA,NA,NA,NA,94,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-27,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",185.910614530793,241.083439063696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","17m6","fluxa",625,"spal",NA,NA,5,NA,NA,8.41722189599503,7.98943137220858,80,"spal",NA,NA,7.11,NA,1.58,NA,NA,17,45.6036731187748,8.69,NA,NA,NA,NA,NA,NA,1905.54826085322,NA,2014-10-03,1.45,42.43,29.26,42.43,1.45,0.743,31.45,-81.2847,1905.54826085322,NA,NA,NA,NA,"m",134.67555033592,127.830901955337,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.142836007531,NA
"m6","29m6","fluxa",625,"spal",NA,NA,15,NA,NA,16.8762469824289,17.3237702191663,240,"spal",NA,NA,NA,NA,NA,NA,NA,29,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-10-28,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",270.019951718862,277.180323506661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","77m6","fluxa",625,"spal",NA,NA,16,NA,NA,14.1037988249572,17.6465646663027,256,"spal",NA,NA,NA,NA,NA,NA,NA,77,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-26,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",225.660781199315,282.345034660843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","116m6","fluxa",625,"spal",NA,NA,13,NA,NA,15.4255071351043,18.423449912605,208,"spal",NA,NA,NA,NA,NA,NA,NA,116,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-20,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",246.808114161668,294.77519860168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","56m6","fluxa",625,"spal",NA,NA,10,NA,NA,5.45898787305508,8.75447896032527,160,"spal",NA,NA,NA,NA,NA,NA,NA,56,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-12-20,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",87.3438059688813,140.071663365204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","67m6","fluxa",625,"spal",0.37,NA,9,NA,NA,2.65428758413404,5.3402046420337,144,"spal",NA,NA,NA,NA,NA,NA,NA,67,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-06,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",42.4686013461447,85.4432742725392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","69m6","fluxa",625,"spal",NA,NA,17,NA,NA,3.46452145833175,7.85762364401863,272,"spal",NA,NA,NA,NA,NA,NA,NA,69,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-15,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",55.432343333308,125.721978304298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","48m6","fluxa",625,"spal",NA,NA,8,NA,NA,15.3331344766208,15.3316278687649,128,"spal",NA,NA,NA,NA,NA,NA,NA,48,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-05-23,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",245.330151625932,245.306045900238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","53m6","fluxa",625,"spal",NA,NA,13,NA,NA,8.1078639596528,11.6400852540552,208,"spal",NA,NA,NA,NA,NA,NA,NA,53,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-10-03,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",129.725823354445,186.241364064883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","101m6","fluxa",625,"spal",NA,NA,11,NA,NA,5.70328528901643,9.01393055240102,176,"spal",NA,NA,NA,NA,NA,NA,NA,101,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-23,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",91.2525646242629,144.222888838416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","25m6","fluxa",625,"spal",NA,NA,6,NA,NA,13.1803991640413,12.7726858498044,96,"spal",NA,NA,NA,NA,NA,NA,NA,25,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-06-25,1.06,43.65,41.18,43.65,1.06,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",210.886386624661,204.36297359687,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.0519077616646,NA
"m6","7m6","fluxa",625,"spal",NA,NA,17,NA,NA,8.48674939735839,11.6379912313533,272,"spal",NA,NA,NA,NA,NA,NA,NA,7,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-12-12,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",135.787990357734,186.207859701652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","60m6","fluxa",625,"spal",NA,NA,14,NA,NA,8.57831630148733,12.7118478764943,224,"spal",NA,NA,NA,NA,NA,NA,NA,60,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-04-25,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",137.253060823797,203.389566023909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","107m6","fluxa",625,"spal",NA,NA,13,NA,NA,13.5026470571733,15.3120284576446,208,"spal",NA,NA,NA,NA,NA,NA,NA,107,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-30,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",216.042352914773,244.992455322313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","58m6","fluxa",625,"spal",NA,NA,10,NA,NA,3.02079616134532,5.80203562246921,160,"spal",NA,NA,NA,NA,NA,NA,NA,58,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-15,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",48.3327385815251,92.8325699595073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","79m6","fluxa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"spal",NA,NA,NA,NA,NA,NA,NA,79,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-08-09,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","35m6","fluxa",625,"spal",NA,NA,15,NA,NA,8.83984327226544,13.5533303260458,240,"spal",NA,NA,NA,NA,NA,NA,NA,35,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-27,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",141.437492356247,216.853285216733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","20m6","fluxa",625,"spal",NA,NA,10,NA,NA,4.02827702862882,7.06965841447533,160,"spal",NA,NA,NA,NA,NA,NA,NA,20,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-01-14,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",64.4524324580612,113.114534631605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","55m6","fluxa",625,"spal",NA,NA,12,NA,NA,10.0287652419872,13.1758727403923,192,"spal",NA,NA,NA,NA,NA,NA,NA,55,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-30,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",160.460243871795,210.813963846277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","59m6","fluxa",625,"spal",NA,NA,11,NA,NA,9.3872568870631,12.9914900546494,176,"spal",NA,NA,NA,NA,NA,NA,NA,59,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-26,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",150.19611019301,207.86384087439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","100m6","fluxa",625,"spal",NA,NA,10,NA,NA,2.28743803621278,5.0333508523478,160,"spal",NA,NA,NA,NA,NA,NA,NA,100,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-02-24,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",36.5990085794045,80.5336136375648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","103m6","fluxa",625,"spal",NA,NA,5,NA,NA,4.28569682236921,5.9223860881512,80,"spal",NA,NA,NA,NA,NA,NA,NA,103,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-26,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",68.5711491579074,94.7581774104192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","98m6","fluxa",625,"spal",NA,NA,12,NA,NA,5.0970909666912,8.48485588411644,192,"spal",NA,NA,NA,NA,NA,NA,NA,98,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-12-17,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",81.5534554670591,135.757694145863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","9m6","fluxa",625,"spal",NA,NA,23,NA,NA,8.59457341492264,15.8931187009624,368,"spal",NA,NA,NA,NA,NA,NA,NA,9,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-02-27,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",137.513174638762,254.289899215398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","12m6","fluxa",625,"spal",NA,NA,14,NA,NA,14.3131662362098,17.9880697997812,224,"spal",NA,NA,NA,NA,NA,NA,NA,12,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-05-27,1.37,39.92,29.14,39.92,1.37,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",229.010659779357,287.8091167965,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.4210553839195,NA
"m6","104m6","fluxa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"spal",NA,NA,NA,NA,NA,NA,NA,104,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-06-23,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","19m6","fluxa",625,"spal",NA,NA,7,NA,NA,2.35975253086129,4.27765513920973,112,"spal",NA,NA,NA,NA,NA,NA,NA,19,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-09,NA,NA,NA,NA,NA,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",37.7560404937806,68.4424822273557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m6","27m6","fluxa",625,"spal",NA,NA,19,NA,NA,23.4638461123531,23.9086166361419,304,"spal",NA,NA,NA,NA,NA,NA,NA,27,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-27,1.11,42.81,38.57,42.81,1.11,0.743,31.45,-81.2847,NA,NA,NA,NA,NA,"m",375.42153779765,382.53786617827,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.717960331174,NA
