Data set title: null. 2023. Spartina alterniflora marsh vegetation data along the Georgia coast used in the Belowground Ecosystem Resiliency Model version 2.0. Georgia Coastal Ecosystems LTER Data Catalog (data set PLT-GCET-2308; /data/PLT-GCET-2308),,,,,,,,,,
,,,,,,,,,,
Date,Site,Plot,Plant_species,Live_stem_count,Live_stem_g,Dead_stem_g,TotalBG_0_10_g,Rhizomes_0_10_g,TotalBG_10_30_g,Rhizomes_10_30_g
2022-01-13,fluxa,t6,spal,,,,,,,
2022-01-30,fluxa,t6,spal,,,,,,,
2014-04-24,fluxa,t6,spal,,,,,,,
2022-09-01,fluxa,t6,spal,,,,,,,
2021-06-23,fluxa,t6,spal,,,,,,,
2014-11-18,fluxa,t6,spal,,,,,,,
2021-07-20,fluxa,t6,spal,,,,,,,
2013-06-11,fluxa,t6,spal,,,,,,,
2022-03-10,fluxa,t6,spal,,,,,,,
2021-08-31,fluxa,t6,spal,,,,,,,
2021-09-30,fluxa,t6,spal,,,,,,,
2021-10-26,fluxa,t6,spal,,,,,,,
2015-07-26,fluxa,t6,spal,,,,,,,
2022-06-07,fluxa,t6,spal,,,,,,,
2022-07-11,fluxa,t6,spal,,,,,,,
2023-03-08,fluxa,t6,spal,,,,,,,
2014-03-26,fluxa,t6,spal,,,,,,,
2021-12-02,fluxa,t6,spal,,,,,,,
2022-08-04,fluxa,t6,spal,,,,,,,
2014-09-17,fluxa,t6,spal,,,,,,,
2014-12-09,fluxa,t6,spal,,,,,,,
2022-02-10,fluxa,t6,spal,,,,,,,
2015-01-14,fluxa,t6,spal,,,,,,,
2022-04-12,fluxa,t6,spal,,,,,,,
2022-12-05,fluxa,t6,spal,,,,,,,
2015-04-14,fluxa,t6,spal,,,,,,,
2017-11-10,fluxa,t6,spal,,,,,,,
2015-06-25,fluxa,t6,spal,,,,,,,
2022-05-20,fluxa,t6,spal,,,,,,,
2015-08-27,fluxa,t6,spal,,,,,,,
2023-02-17,fluxa,t6,spal,,,,,,,
2015-09-23,fluxa,t6,spal,,,,,,,
2015-10-28,fluxa,t6,spal,,,,,,,
2014-05-27,fluxa,t6,spal,,,,,,,
2014-08-19,fluxa,t6,spal,,,,,,,
2014-10-03,fluxa,t6,spal,,,,10.95,,6.34,
2022-10-06,fluxa,t6,spal,,,,,,,
2016-05-04,fluxa,t6,spal,,,,,,,
2013-09-12,fluxa,t6,spal,,,,,,,
2017-07-18,fluxa,t6,spal,,,,,,,
2022-11-04,fluxa,t6,spal,,,,,,,
2016-07-12,fluxa,t6,spal,,,,,,,
2019-01-31,fluxa,t6,spal,,,,,,,
2015-03-25,fluxa,t6,spal,,,,,,,
2015-05-13,fluxa,t6,spal,,,,,,,
2017-11-30,fluxa,t6,spal,,,,,,,
2013-08-12,fluxa,t6,spal,,,,,,,
2018-02-15,fluxa,t6,spal,,,,,,,
2013-07-10,fluxa,t6,spal,,,,,,,
2015-11-20,fluxa,t6,spal,,,,,,,
2014-06-23,fluxa,t6,spal,,,,,,,
2014-07-21,fluxa,t6,spal,,,,,,,
2016-01-26,fluxa,t6,spal,,,,,,,
2016-02-19,fluxa,t6,spal,,,,,,,
2017-03-21,fluxa,t6,spal,,,,,,,
2016-03-30,fluxa,t6,spal,,,,,,,
2016-04-27,fluxa,t6,spal,,,,,,,
2018-09-20,fluxa,t6,spal,,,,,,,
2020-03-02,fluxa,t6,spal,,,,,,,
2018-11-06,fluxa,t6,spal,,,,,,,
2017-06-30,fluxa,t6,spal,,,,,,,
2016-06-14,fluxa,t6,spal,,,,,,,
2013-11-19,fluxa,t6,spal,,,,,,,
2017-08-15,fluxa,t6,spal,,,,,,,
2015-02-12,fluxa,t6,spal,,,,,,,
2020-05-14,fluxa,t6,spal,,,,,,,
2017-10-03,fluxa,t6,spal,,,,,,,
2016-08-17,fluxa,t6,spal,,,,,,,
2017-12-20,fluxa,t6,spal,,,,,,,
2019-05-29,fluxa,t6,spal,,,,,,,
2016-09-13,fluxa,t6,spal,,,,,,,
2018-03-26,fluxa,t6,spal,,,,,,,
2019-08-09,fluxa,t6,spal,,,,,,,
2013-10-02,fluxa,t6,spal,,,,,,,
2016-10-26,fluxa,t6,spal,,,,,,,
2018-04-25,fluxa,t6,spal,,,,,,,
2016-12-21,fluxa,t6,spal,,,,,,,
2015-12-21,fluxa,t6,spal,,,,,,,
2017-01-24,fluxa,t6,spal,,,,,,,
2017-02-06,fluxa,t6,spal,,,,,,,
2018-07-06,fluxa,t6,spal,,,,,,,
2017-04-19,fluxa,t6,spal,,,,,,,
2020-01-30,fluxa,t6,spal,,,,,,,
2019-01-15,fluxa,t6,spal,,,,,,,
2019-04-25,fluxa,t6,spal,,,,,,,
2020-09-30,fluxa,t6,spal,,,,,,,
2018-01-31,fluxa,t6,spal,,,,,,,
2020-10-28,fluxa,t6,spal,,,,,,,
2019-07-26,fluxa,t6,spal,,,,,,,
2017-05-23,fluxa,t6,spal,,,,,,,
2020-07-24,fluxa,t6,spal,,,,,,,
2019-03-27,fluxa,t6,spal,,,,,,,
2013-12-12,fluxa,t6,spal,,,,,,,
2018-05-29,fluxa,t6,spal,,,,,,,
2018-06-13,fluxa,t6,spal,,,,,,,
2020-11-30,fluxa,t6,spal,,,,,,,
2018-08-22,fluxa,t6,spal,,,,,,,
2019-02-26,fluxa,t6,spal,,,,,,,
2020-03-30,fluxa,t6,spal,,,,,,,
2018-12-04,fluxa,t6,spal,,,,,,,
2014-01-27,fluxa,t6,spal,,,,,,,
2021-01-26,fluxa,t6,spal,,,,,,,
2019-12-10,fluxa,t6,spal,,,,,,,
2020-06-25,fluxa,t6,spal,,,,,,,
2019-11-01,fluxa,t6,spal,,,,,,,
2019-11-22,fluxa,t6,spal,,,,,,,
2019-09-25,fluxa,t6,spal,,,,,,,
2019-07-31,fluxa,t6,spal,,,,,,,
2020-12-17,fluxa,t6,spal,,,,,,,
2020-04-30,fluxa,t6,spal,,,,,,,
2014-02-27,fluxa,t6,spal,,,,,,,
2020-08-27,fluxa,t6,spal,,,,,,,
2021-02-24,fluxa,t7,spal,,,,,,,
2021-03-23,fluxa,t7,spal,,,,,,,
2021-04-23,fluxa,t7,spal,,,,,,,
2021-05-26,fluxa,t7,spal,,,,,,,
2022-01-13,fluxa,t7,spal,,,,,,,
2022-01-30,fluxa,t7,spal,,,,,,,
2022-09-01,fluxa,t7,spal,,,,,,,
2021-06-23,fluxa,t7,spal,,,,,,,
2021-07-20,fluxa,t7,spal,,,,,,,
2022-03-10,fluxa,t7,spal,,,,,,,
2021-08-31,fluxa,t7,spal,,,,,,,
2021-09-30,fluxa,t7,spal,,,,,,,
2021-10-26,fluxa,t7,spal,,,,,,,
2022-06-07,fluxa,t7,spal,,,,,,,
2022-07-11,fluxa,t7,spal,,,,,,,
2023-03-08,fluxa,t7,spal,,,,,,,
2021-12-02,fluxa,t7,spal,,,,,,,
2022-08-04,fluxa,t7,spal,,,,,,,
2022-02-10,fluxa,t7,spal,,,,,,,
2022-04-12,fluxa,t7,spal,,,,,,,
2022-11-04,fluxa,t7,spal,,,,,,,
2022-12-05,fluxa,t7,spal,,,,,,,
2017-11-10,fluxa,t7,spal,,,,,,,
2022-05-20,fluxa,t7,spal,,,,,,,
2023-02-17,fluxa,t7,spal,,,,,,,
2014-10-03,fluxa,t7,spal,,,,11.18,,7.83,
2022-10-06,fluxa,t7,spal,,,,,,,
2019-01-31,fluxa,t7,spal,,,,,,,
2017-11-30,fluxa,t7,spal,,,,,,,
2018-02-15,fluxa,t7,spal,,,,,,,
2018-09-20,fluxa,t7,spal,,,,,,,
2020-03-02,fluxa,t7,spal,,,,,,,
2018-11-06,fluxa,t7,spal,,,,,,,
2017-06-30,fluxa,t7,spal,,,,,,,
2017-07-18,fluxa,t7,spal,,,,,,,
2020-05-14,fluxa,t7,spal,,,,,,,
2017-10-03,fluxa,t7,spal,,,,,,,
2017-12-20,fluxa,t7,spal,,,,,,,
2019-05-29,fluxa,t7,spal,,,,,,,
2018-03-26,fluxa,t7,spal,,,,,,,
2019-08-09,fluxa,t7,spal,,,,,,,
2018-04-25,fluxa,t7,spal,,,,,,,
2018-07-06,fluxa,t7,spal,,,,,,,
2018-08-22,fluxa,t7,spal,,,,,,,
2020-01-30,fluxa,t7,spal,,,,,,,
2019-01-15,fluxa,t7,spal,,,,,,,
2017-08-15,fluxa,t7,spal,,,,,,,
2019-04-25,fluxa,t7,spal,,,,,,,
2020-09-30,fluxa,t7,spal,,,,,,,
2018-01-31,fluxa,t7,spal,,,,,,,
2020-10-28,fluxa,t7,spal,,,,,,,
2019-07-26,fluxa,t7,spal,,,,,,,
2019-07-31,fluxa,t7,spal,,,,,,,
2019-03-27,fluxa,t7,spal,,,,,,,
2018-06-13,fluxa,t7,spal,,,,,,,
2020-11-30,fluxa,t7,spal,,,,,,,
2019-02-26,fluxa,t7,spal,,,,,,,
2020-03-30,fluxa,t7,spal,,,,,,,
2018-12-04,fluxa,t7,spal,,,,,,,
2020-04-30,fluxa,t7,spal,,,,,,,
2018-05-29,fluxa,t7,spal,,,,,,,
2021-01-26,fluxa,t7,spal,,,,,,,
2020-07-24,fluxa,t7,spal,,,,,,,
2019-11-01,fluxa,t7,spal,,,,,,,
2019-11-22,fluxa,t7,spal,,,,,,,
2019-09-25,fluxa,t7,spal,,,,,,,
2019-12-10,fluxa,t7,spal,,,,,,,
2020-06-25,fluxa,t7,spal,,,,,,,
2020-12-17,fluxa,t7,spal,,,,,,,
2020-08-27,fluxa,t7,spal,,,,,,,
2021-02-24,fluxa,t8,spal,,,,,,,
2021-03-23,fluxa,t8,spal,,,,,,,
2021-04-23,fluxa,t8,spal,,,,,,,
2021-05-26,fluxa,t8,spal,,,,,,,
2022-01-13,fluxa,t8,spal,,,,,,,
2022-01-30,fluxa,t8,spal,,,,,,,
2021-06-30,fluxa,t8,spal,,,,,,,
2021-07-27,fluxa,t8,spal,,,,,,,
2022-02-10,fluxa,t8,spal,,,,,,,
2022-03-10,fluxa,t8,spal,,,,,,,
2022-11-04,fluxa,t8,spal,,,,,,,
2021-08-31,fluxa,t8,spal,,,,,,,
2021-09-30,fluxa,t8,spal,,,,,,,
2021-10-26,fluxa,t8,spal,,,,,,,
2022-05-20,fluxa,t8,spal,,,,,,,
2022-06-07,fluxa,t8,spal,,,,,,,
2022-07-11,fluxa,t8,spal,,,,,,,
2023-03-08,fluxa,t8,spal,,,,,,,
2021-12-02,fluxa,t8,spal,,,,,,,
2022-08-04,fluxa,t8,spal,,,,,,,
2022-09-01,fluxa,t8,spal,,,,,,,
2014-10-03,fluxa,t8,spal,,,,7.2,,11.56,
2022-04-12,fluxa,t8,spal,,,,,,,
2022-12-05,fluxa,t8,spal,,,,,,,
2017-11-10,fluxa,t8,spal,,,,,,,
2023-02-17,fluxa,t8,spal,,,,,,,
2022-10-06,fluxa,t8,spal,,,,,,,
2019-01-31,fluxa,t8,spal,,,,,,,
2017-10-03,fluxa,t8,spal,,,,,,,
2017-11-30,fluxa,t8,spal,,,,,,,
2018-02-15,fluxa,t8,spal,,,,,,,
2018-09-20,fluxa,t8,spal,,,,,,,
2017-06-30,fluxa,t8,spal,,,,,,,
2019-01-15,fluxa,t8,spal,,,,,,,
2017-07-18,fluxa,t8,spal,,,,,,,
2020-05-14,fluxa,t8,spal,,,,,,,
2019-05-29,fluxa,t8,spal,,,,,,,
2019-07-26,fluxa,t8,spal,,,,,,,
2018-03-26,fluxa,t8,spal,,,,,,,
2018-04-25,fluxa,t8,spal,,,,,,,
2018-07-06,fluxa,t8,spal,,,,,,,
2018-08-22,fluxa,t8,spal,,,,,,,
2020-01-30,fluxa,t8,spal,,,,,,,
2019-03-27,fluxa,t8,spal,,,,,,,
2020-03-02,fluxa,t8,spal,,,,,,,
2018-11-06,fluxa,t8,spal,,,,,,,
2018-12-04,fluxa,t8,spal,,,,,,,
2019-08-09,fluxa,t8,spal,,,,,,,
2019-04-25,fluxa,t8,spal,,,,,,,
2017-12-20,fluxa,t8,spal,,,,,,,
2020-09-30,fluxa,t8,spal,,,,,,,
2018-01-31,fluxa,t8,spal,,,,,,,
2019-07-31,fluxa,t8,spal,,,,,,,
2018-06-13,fluxa,t8,spal,,,,,,,
2019-11-22,fluxa,t8,spal,,,,,,,
2020-11-30,fluxa,t8,spal,,,,,,,
2019-02-26,fluxa,t8,spal,,,,,,,
2021-01-26,fluxa,t8,spal,,,,,,,
2020-04-30,fluxa,t8,spal,,,,,,,
2018-05-29,fluxa,t8,spal,,,,,,,
2017-08-15,fluxa,t8,spal,,,,,,,
2020-12-17,fluxa,t8,spal,,,,,,,
2020-06-25,fluxa,t8,spal,,,,,,,
2020-07-24,fluxa,t8,spal,,,,,,,
2020-08-27,fluxa,t8,spal,,,,,,,
2019-11-01,fluxa,t8,spal,,,,,,,
2019-09-25,fluxa,t8,spal,,,,,,,
2020-03-30,fluxa,t8,spal,,,,,,,
2019-12-10,fluxa,t8,spal,,,,,,,
2020-10-28,fluxa,t8,spal,,,,,,,
2014-10-03,fluxa,t9,spal,,,,7.34,,9.08,
2021-08-12,ugami,ug1,spal,1,6.02,1.07,5.23,4.02,1.23,0.89
2016-09-14,ugami,ug1,spal,5,6.29,0,11.22,8.68,4.22,1.84
2022-02-24,ugami,ug1,spal,2,0.81,0.7,3.65,2.68,2.07,1.62
2016-05-05,ugami,ug1,spal,2,2.52,0,6.61,3.22,4.97,0.74
2021-11-11,ugami,ug1,spal,3,6.91,0,4.02,3.5,2.74,2.15
2016-08-19,ugami,ug1,spal,1,0.66,0,9.77,6.11,2.57,2.12
2023-02-16,ugami,ug1,spal,3,1.91,1.23,3.69,2.65,1.26,0.7
2021-06-21,ugami,ug1,spal,2,6.05,0,5.42,3.92,6.45,4.3
2022-05-09,ugami,ug1,spal,2,0.88,0,1.32,0.9,0.54,0.44
2016-10-29,ugami,ug1,spal,1,0.21,0.18,3.76,1.75,7.34,1.01
2022-08-05,ugami,ug1,spal,6,7.35,0.26,5.7,4.51,1.85,0.92
2022-11-02,ugami,ug1,spal,5,3.93,0,6.26,4.16,7.82,5.79
2016-07-14,ugami,ug1,spal,9,3.63,0,6.03,3.14,6.85,3.38
2021-08-12,ugami,ug2,spal,4,6.43,0.49,7.42,5.09,3.04,1.61
2022-02-24,ugami,ug2,spal,3,1.67,3.16,3.34,2.07,4.19,2.8
2022-11-02,ugami,ug2,spal,2,4.36,0.21,6.09,3.09,4.24,2.99
2016-05-05,ugami,ug2,spal,2,3.41,1.47,9.09,4.17,4.17,1.36
2021-11-11,ugami,ug2,spal,1,2.08,0.88,6.94,4.61,4.53,3.37
2016-09-14,ugami,ug2,spal,2,4.02,0,8.09,4.91,4.7,2.35
2016-08-19,ugami,ug2,spal,2,7.13,0,7.39,3.32,2.42,1.76
2023-02-16,ugami,ug2,spal,1,0.5,0.22,2.1,0.98,4.26,2.98
2021-06-21,ugami,ug2,spal,2,8.09,0.48,5.06,3.2,3.82,2.34
2016-07-14,ugami,ug2,spal,6,9.09,2.25,15.17,9.23,4.52,1.74
2016-10-29,ugami,ug2,spal,4,7.82,0,8.06,3.5,9.01,2.07
2022-05-09,ugami,ug2,spal,2,10.82,0,5.28,3.51,3.59,2.25
2022-08-05,ugami,ug2,spal,1,3.02,0,2.16,1.18,3.53,2.62
2021-08-12,ugami,ug3,spal,3,4.4,1,8.17,5.48,4.85,3.18
2023-02-16,ugami,ug3,spal,4,2.6,3.74,5.24,3.95,7.78,6.44
2016-09-14,ugami,ug3,spal,2,0.85,0.7,9.12,5.37,4.87,1.01
2016-05-05,ugami,ug3,spal,3,11.81,0.66,6.85,5.37,8.33,1.81
2016-08-19,ugami,ug3,spal,3,1.67,0.36,7.13,4.32,2.63,0.6
2022-11-02,ugami,ug3,spal,3,2.55,0,2.38,1.77,5.13,3.07
2022-02-24,ugami,ug3,spal,3,2.6,0,4.48,3.38,4.79,3.04
2016-10-29,ugami,ug3,spal,2,0.47,0.21,16.21,9.95,4.19,1.36
2021-11-11,ugami,ug3,spal,3,4.42,0.1,3.68,2.98,6.74,5.4
2016-07-14,ugami,ug3,spal,5,1.72,0.22,5.27,2.69,8.28,2.54
2021-06-21,ugami,ug3,spal,1,2.91,1.83,6.47,5.48,10.22,7.9
2022-08-05,ugami,ug3,spal,4,4.67,1.64,4.44,3.23,4.08,3.3
2022-05-09,ugami,ug3,spal,2,2.41,1.86,3.24,2.07,5.39,4.05
2016-08-19,ugami,ug4,spal,3,3.12,0,8.83,5.27,4.58,2.23
2021-08-12,ugami,ug4,spal,3,2.19,0,2.13,1.12,5.11,3.87
2016-09-14,ugami,ug4,spal,2,0.9,0,4.49,2.19,3.99,0.7
2023-02-16,ugami,ug4,spal,2,0.66,0,4.11,2.49,5.47,4.56
2022-02-24,ugami,ug4,spal,3,1.12,0,2.91,1.78,3.84,2.99
2022-11-02,ugami,ug4,spal,6,3.16,0,4.19,2.41,2.98,2.01
2021-11-11,ugami,ug4,spal,1,2.06,0,3.12,1.88,7.19,5.81
2016-05-05,ugami,ug4,spal,2,2.75,0,8.73,7.2,1.8,1.17
2016-10-29,ugami,ug4,spal,4,0.82,0.42,6.48,4.09,5.31,2.05
2021-06-21,ugami,ug4,spal,3,3.1,0,3.28,2,6.55,4.74
2016-07-14,ugami,ug4,spal,3,1.6,0,4.37,2.56,4.6,2.1
2022-05-09,ugami,ug4,spal,2,1.16,0.54,3.66,2.28,2.6,2.15
2022-08-05,ugami,ug4,spal,4,9.48,0,3.63,2.64,4,3.42
2021-08-12,ugami,ug5,spal,5,2.76,0,4.76,3.65,4.98,4.19
2023-02-16,ugami,ug5,spal,1,0.97,0.92,1.92,1.35,1.39,0.92
2016-09-14,ugami,ug5,spal,3,8.81,0,7.48,5.92,12.27,6.79
2016-05-05,ugami,ug5,spal,3,4.85,0,9.51,7.11,3.44,2.4
2022-02-24,ugami,ug5,spal,1,1.55,1.11,1.85,1.17,3.72,3.67
2016-10-29,ugami,ug5,spal,1,0.95,0,4.96,2.23,2.67,1.22
2016-08-19,ugami,ug5,spal,1,0,0,4.07,2.44,7.07,3.98
2016-07-14,ugami,ug5,spal,3,3.81,1.68,11.24,6.26,7.31,4.19
2022-08-05,ugami,ug5,spal,4,2.88,0,0.31,0.3,2.36,2.11
2021-11-11,ugami,ug5,spal,7,6.28,0,4.26,3.4,7.71,6.03
2022-11-02,ugami,ug5,spal,3,3,0,1.64,1.25,2.8,2.3
2022-05-09,ugami,ug5,spal,3,6.7,0,3.25,2.22,1.48,1.23
2021-06-21,ugami,ug5,spal,3,11.6,0,5.11,4.62,4.07,3.29
2016-08-19,ugami,ug6,spal,3,6.84,0.58,2.82,1.52,13.83,9.44
2022-02-24,ugami,ug6,spal,1,1.46,0,2.04,1.15,2.78,2.11
2021-06-21,ugami,ug6,spal,1,4.82,0,2.98,1.92,4.08,2.65
2016-10-29,ugami,ug6,spal,4,4.49,0.37,7.58,5.09,6.2,2.61
2023-02-16,ugami,ug6,spal,3,0.64,2.73,5.5,3.51,3.62,2.96
2021-08-12,ugami,ug6,spal,3,4.77,1.48,8.79,6.61,9.17,6.98
2016-05-05,ugami,ug6,spal,1,3.13,2.34,6.03,4.16,8.92,4.44
2022-11-02,ugami,ug6,spal,4,6.93,0,3.99,2.67,4.13,2.85
2021-11-11,ugami,ug6,spal,1,3.84,0,2.46,1.58,3.39,2.45
2016-07-14,ugami,ug6,spal,2,2.71,0.63,3.27,2.98,11.03,6.8
2022-08-05,ugami,ug6,spal,2,4.2,2.63,6.13,4.3,3.45,3.26
2016-09-14,ugami,ug6,spal,3,8.56,3.44,12.39,9.94,10.24,5.59
2022-05-09,ugami,ug6,spal,2,4.14,3.74,4.02,3.4,2.92,2.81
2023-02-16,ugami,ug7,spal,1,3.59,0,3.16,2.23,4.93,3.31
2022-11-02,ugami,ug7,spal,1,4.6,0,2.92,2.17,12.94,10.76
2016-10-29,ugami,ug7,spal,2,4.62,0,10.61,6.49,5.36,3.91
2016-07-14,ugami,ug7,spal,2,4.14,0.18,11.84,8.87,5.36,1.69
2021-06-21,ugami,ug7,spal,2,7.12,4.88,7.01,4.76,9.68,6.88
2021-11-11,ugami,ug7,spal,1,4.29,0.91,3.7,2.41,6.02,4.32
2016-05-05,ugami,ug7,spal,2,4.75,0,7.74,5.06,7.52,2.79
2016-09-14,ugami,ug7,spal,4,3.06,2.73,9.54,6.16,12.89,8.86
2022-08-05,ugami,ug7,spal,3,10.52,0,5.81,3.89,2.6,2.04
2021-08-12,ugami,ug7,spal,2,4.55,1.97,6.87,4.48,5.37,3
2016-08-19,ugami,ug7,spal,2,1.02,0.51,20.11,12.58,1.41,1.05
2022-02-24,ugami,ug7,spal,3,3.7,3.27,6.86,4.55,4.88,3.92
2022-05-09,ugami,ug7,spal,4,6.98,0.29,5.16,3.47,7.94,2.78
2021-08-12,ugami,ug8,spal,1,3.43,1.71,6.3,4.2,9.73,7.37
2021-06-21,ugami,ug8,spal,2,5.14,2.3,4.42,2.31,7.54,4.94
2016-05-05,ugami,ug8,spal,1,3.54,0.8,2.59,1.85,4.15,2.04
2022-11-02,ugami,ug8,spal,4,5.15,0,4.4,3,13.49,11.19
2022-05-09,ugami,ug8,spal,2,4.03,0,4.29,2.18,3.32,2.42
2016-10-29,ugami,ug8,spal,7,7.84,0,16.74,11.96,10.32,4.6
2022-08-05,ugami,ug8,spal,1,7.69,0,3.73,2.27,3.46,2.82
2023-02-16,ugami,ug8,spal,2,1.43,0,3.38,1.78,7.19,4.55
2016-09-14,ugami,ug8,spal,1,3.68,0,6.74,3.31,5.09,3.5
2016-07-14,ugami,ug8,spal,3,4.7,0.25,4.45,2.51,20,7.06
2021-11-11,ugami,ug8,spal,1,4.9,0,4.12,2.97,5.45,3.77
2022-02-24,ugami,ug8,spal,2,1.9,0,2.86,1.48,3.73,2.42
2016-08-19,ugami,ug8,spal,1,4.37,0,7.25,4.03,2.08,1.73
2016-05-05,ugami,ug9,spal,4,9.87,0.84,8.96,7.22,11.35,6.91
2022-05-09,ugami,ug9,spal,4,6.12,0,3.5,1.77,3.04,2.27
2016-07-14,ugami,ug9,spal,1,3.94,1.4,5.99,4.29,3.13,1.72
2021-08-12,ugami,ug9,spal,1,3.17,0.66,5.02,2.94,4.77,3.21
2023-02-16,ugami,ug9,spal,2,4.29,0.09,3.35,1.88,7.57,5.21
2016-09-14,ugami,ug9,spal,7,10.63,0,9.77,7.09,6.26,0.99
2016-10-29,ugami,ug9,spal,4,5.83,0.7,7.15,4.39,0.88,0.72
2021-11-11,ugami,ug9,spal,2,6.04,0.38,6.26,4.04,6.25,4.51
2022-02-24,ugami,ug9,spal,3,3.44,2.52,6.51,3.43,10.29,8.85
2016-08-19,ugami,ug9,spal,4,6.44,0,11.2,6.56,3.53,1.38
2022-08-05,ugami,ug9,spal,1,3.49,0.2,5.21,3.65,3.37,3.19
2022-11-02,ugami,ug9,spal,2,2.66,0.41,4.77,3.2,12.11,9.06
2021-06-21,ugami,ug9,spal,1,2.05,4.43,4.79,2.49,13.61,10.28
